	title	avg_rating	count_rating	score	genres
10252	Tammy (2014)	0.5	1	3.0742522945402064	Comedy
10248	Who's Your Caddy? (2007)	0.5	1	3.0742522945402064	Comedy
10247	Fall Time (1995)	0.5	1	3.0742522945402064	Drama
10239	Hitcher, The (2007)	0.5	1	3.0742522945402064	Action Horror Thriller
10240	Roman Polanski: Wanted and Desired (2008)	0.5	1	3.0742522945402064	Documentary
10246	Goodbye to Language 3D (2014)	0.5	1	3.0742522945402064	Drama
10241	It's Pat (1994)	0.5	1	3.0742522945402064	Comedy
10243	The Aztec Mummy Against the Humanoid Robot (1958)	0.5	1	3.0742522945402064	Adventure Horror Sci-Fi
10244	200 Motels (1971)	0.5	1	3.0742522945402064	Comedy Musical
7646	Paranormal Activity (2009)	2.75	8	3.0736533229710714	Horror Thriller
7708	Object of My Affection, The (1998)	2.75	8	3.0736533229710714	Comedy Romance
7651	Outland (1981)	2.75	8	3.0736533229710714	Action Sci-Fi Thriller
7729	Red Heat (1988)	2.75	8	3.0736533229710714	Action
7778	Poltergeist II: The Other Side (1986)	2.75	8	3.0736533229710714	Horror Thriller
7363	Angels & Demons (2009)	2.9	15	3.073263991451134	Crime Drama Mystery Thriller
7384	Pushing Tin (1999)	2.9	15	3.073263991451134	Comedy
9728	Handmaid's Tale, The (1990)	1.75	2	3.0715022095572357	Drama Sci-Fi
9731	Mom and Dad Save the World (1992)	1.75	2	3.0715022095572357	Comedy Sci-Fi
9740	Braddock: Missing in Action III (1988)	1.75	2	3.0715022095572357	Action War
9725	Left Behind II: Tribulation Force (2002)	1.75	2	3.0715022095572357	Drama
9727	American Ninja (1985)	1.75	2	3.0715022095572357	Action Adventure
9724	House Party 3 (1994)	1.75	2	3.0715022095572357	Comedy
9723	Condemned, The (2007)	1.75	2	3.0715022095572357	Action Adventure Crime Thriller
9721	Control (Kontroll) (2003)	1.75	2	3.0715022095572357	Comedy Crime Drama Mystery
9720	Blackhat (2015)	1.75	2	3.0715022095572357	Action Crime Drama Mystery Thriller
9732	King of Marvin Gardens, The (1972)	1.75	2	3.0715022095572357	Crime Drama
9738	Missing in Action 2: The Beginning (1985)	1.75	2	3.0715022095572357	Action War
9733	Perfect Sense (2011)	1.75	2	3.0715022095572357	Drama Romance Sci-Fi
9734	This Christmas (2007)	1.75	2	3.0715022095572357	Comedy Drama Romance
9741	2001 Maniacs (2005)	1.75	2	3.0715022095572357	Comedy Horror
9742	Godsend (2004)	1.75	2	3.0715022095572357	Drama Horror Thriller
9743	Broken Arrow (1950)	1.75	2	3.0715022095572357	Drama Romance Western
9744	Extra Man, The (2010)	1.75	2	3.0715022095572357	Comedy
9746	Amityville II: The Possession (1982)	1.75	2	3.0715022095572357	Horror
9748	Passengers (2008)	1.75	2	3.0715022095572357	Drama Mystery Thriller
9749	Under the Rainbow (1981)	1.75	2	3.0715022095572357	Comedy
9729	Blankman (1994)	1.75	2	3.0715022095572357	Comedy
9750	Vice Versa (1988)	1.75	2	3.0715022095572357	Comedy
9751	Electric Horseman, The (1979)	1.75	2	3.0715022095572357	Comedy Western
9752	Under Suspicion (1992)	1.75	2	3.0715022095572357	Crime Drama Thriller
9753	Battlestar Galactica: The Plan (2009)	1.75	2	3.0715022095572357	Action Adventure Drama Sci-Fi
9736	Margot at the Wedding (2007)	1.75	2	3.0715022095572357	Drama
9735	Dentist, The (1996)	1.75	2	3.0715022095572357	Horror Thriller
7615	Butcher's Wife, The (1991)	2.7777777777777777	9	3.0714870487660404	Comedy Romance
7617	Conquest of the Planet of the Apes (1972)	2.7777777777777777	9	3.0714870487660404	Action Sci-Fi
7618	Turbulence (1997)	2.7777777777777777	9	3.0714870487660404	Action Thriller
7616	Hellraiser (1987)	2.7777777777777777	9	3.0714870487660404	Horror
5989	Nine Months (1995)	3.0113636363636362	44	3.0714573863484835	Comedy Romance
7280	xXx (2002)	2.9583333333333335	24	3.0700114215927625	Action Crime Thriller
7352	S.W.A.T. (2003)	2.911764705882353	17	3.069775229953461	Action Thriller
7584	Knight and Day (2010)	2.8	10	3.0694445616584387	Action Comedy Romance
7586	My Blue Heaven (1990)	2.8	10	3.0694445616584387	Comedy
9063	Bye Bye, Love (1995)	2.1666666666666665	3	3.0689485592159063	Comedy
9069	Over the Top (1987)	2.1666666666666665	3	3.0689485592159063	Action Drama
9072	Birth of a Nation, The (1915)	2.1666666666666665	3	3.0689485592159063	Drama War
9076	Rugrats Movie, The (1998)	2.1666666666666665	3	3.0689485592159063	Animation Children Comedy
9071	Johnny Be Good (1988)	2.1666666666666665	3	3.0689485592159063	Comedy
9077	Amityville Curse, The (1990)	2.1666666666666665	3	3.0689485592159063	Horror
9078	Hot Dog... The Movie (1984)	2.1666666666666665	3	3.0689485592159063	Comedy
9062	Two Moon Junction (1988)	2.1666666666666665	3	3.0689485592159063	Drama Romance
9084	Ishtar (1987)	2.1666666666666665	3	3.0689485592159063	Comedy
9070	Sleeping Beauty (2011)	2.1666666666666665	3	3.0689485592159063	Drama
9073	Flesh & Blood (1985)	2.1666666666666665	3	3.0689485592159063	Action Adventure Drama War
9079	Warlock: The Armageddon (1993)	2.1666666666666665	3	3.0689485592159063	Horror
9074	Insurgent (2015)	2.1666666666666665	3	3.0689485592159063	Action Sci-Fi Thriller
9064	Up at the Villa (2000)	2.1666666666666665	3	3.0689485592159063	Drama
9059	Smokey and the Bandit II (1980)	2.1666666666666665	3	3.0689485592159063	Action Comedy
9065	Iron Sky (2012)	2.1666666666666665	3	3.0689485592159063	Action Comedy Sci-Fi
9066	Under the Sand (2000)	2.1666666666666665	3	3.0689485592159063	Drama
9080	Trapped (2002)	2.1666666666666665	3	3.0689485592159063	Action Thriller
9068	Her Alibi (1989)	2.1666666666666665	3	3.0689485592159063	Comedy Romance
9067	Gate, The (1987)	2.1666666666666665	3	3.0689485592159063	Horror
9081	Black Sheep (2006)	2.1666666666666665	3	3.0689485592159063	Comedy Horror
9058	Juwanna Mann (2002)	2.1666666666666665	3	3.0689485592159063	Comedy
7277	Adventures of Buckaroo Banzai Across the 8th Dimension, The (1984)	2.96	25	3.0686111931609075	Adventure Comedy Sci-Fi
7340	Shaft (2000)	2.9166666666666665	18	3.0681525501871016	Action Crime Thriller
7554	Waiting to Exhale (1995)	2.8181818181818183	11	3.0675155460568155	Comedy Drama Romance
7555	Fled (1996)	2.8181818181818183	11	3.0675155460568155	Action Adventure
7556	Forces of Nature (1999)	2.8181818181818183	11	3.0675155460568155	Comedy Romance
5990	Entrapment (1999)	3.010204081632653	49	3.0666291845681806	Crime Thriller
8848	In the Cut (2003)	2.375	4	3.0665710226912193	Crime Drama Mystery Romance Thriller
8846	Star 80 (1983)	2.375	4	3.0665710226912193	Drama
8845	Gods and Generals (2003)	2.375	4	3.0665710226912193	Action Drama War
8859	Goodbye Lover (1999)	2.375	4	3.0665710226912193	Comedy Crime Thriller
8858	Good Son, The (1993)	2.375	4	3.0665710226912193	Drama Thriller
8857	Saturn 3 (1980)	2.375	4	3.0665710226912193	Adventure Sci-Fi Thriller
8854	Hound of the Baskervilles, The (1959)	2.375	4	3.0665710226912193	Crime Horror Mystery
8851	A Million Ways to Die in the West (2014)	2.375	4	3.0665710226912193	Comedy Western
8856	Balls of Fury (2007)	2.375	4	3.0665710226912193	Comedy
8852	Just Friends (2005)	2.375	4	3.0665710226912193	Comedy Romance
7273	Never Been Kissed (1999)	2.962962962962963	27	3.065972301116257	Comedy Romance
7328	Babe: Pig in the City (1998)	2.925	20	3.0651235479565635	Adventure Children Drama
8178	Return of the Living Dead, The (1985)	2.5	5	3.064351988601512	Comedy Horror Sci-Fi
8158	Ernest Goes to Camp (1987)	2.5	5	3.064351988601512	Comedy
8271	Family, The (2013)	2.5	5	3.064351988601512	Action Comedy Crime
8302	Staying Alive (1983)	2.5	5	3.064351988601512	Comedy Drama Musical
8089	Black Mask (Hak hap) (1996)	2.5	5	3.064351988601512	Action Adventure Crime Sci-Fi Thriller
8166	Man of the Year (2006)	2.5	5	3.064351988601512	Comedy Thriller
8098	Hunger, The (1983)	2.5	5	3.064351988601512	Horror
8749	Rollerball (1975)	2.5	5	3.064351988601512	Action Drama Sci-Fi
8170	Soul Man (1986)	2.5	5	3.064351988601512	Comedy
8341	Femme Fatale (2002)	2.5	5	3.064351988601512	Crime Thriller
7472	Return to Oz (1985)	2.8461538461538463	13	3.063962096264352	Adventure Children Fantasy
7311	Mighty Ducks, The (1992)	2.9318181818181817	22	3.062352333149901	Children Comedy
8017	I Now Pronounce You Chuck and Larry (2007)	2.5833333333333335	6	3.062276118001463	Comedy Romance
8021	Transformers: Dark of the Moon (2011)	2.5833333333333335	6	3.062276118001463	Action Adventure Sci-Fi War IMAX
8016	Bee Movie (2007)	2.5833333333333335	6	3.062276118001463	Animation Comedy
8019	Doomsday (2008)	2.5833333333333335	6	3.062276118001463	Action Drama Sci-Fi Thriller
8020	Metro (1997)	2.5833333333333335	6	3.062276118001463	Action Comedy Crime Drama Thriller
8018	Dark Blue (2003)	2.5833333333333335	6	3.062276118001463	Action Crime Drama Thriller
8022	After Earth (2013)	2.5833333333333335	6	3.062276118001463	Action Adventure Sci-Fi IMAX
8023	3000 Miles to Graceland (2001)	2.5833333333333335	6	3.062276118001463	Action Thriller
8024	World Trade Center (2006)	2.5833333333333335	6	3.062276118001463	Drama
8025	Percy Jackson & the Olympians: The Lightning Thief (2010)	2.5833333333333335	6	3.062276118001463	Adventure Fantasy
8026	Kissing Jessica Stein (2001)	2.5833333333333335	6	3.062276118001463	Comedy Romance
8027	Antichrist (2009)	2.5833333333333335	6	3.062276118001463	Drama Fantasy
8029	Iron Eagle II (1988)	2.5833333333333335	6	3.062276118001463	Action War
8030	Passenger 57 (1992)	2.5833333333333335	6	3.062276118001463	Action Thriller
7258	Zoolander (2001)	2.9871794871794872	39	3.0614149946569587	Comedy
7939	Low Down Dirty Shame, A (1994)	2.642857142857143	7	3.0603299893139178	Action Comedy
7938	Gung Ho (1986)	2.642857142857143	7	3.0603299893139178	Comedy Drama
7935	Wolfman, The (2010)	2.642857142857143	7	3.0603299893139178	Horror Thriller
7940	Getaway, The (1994)	2.642857142857143	7	3.0603299893139178	Action Adventure Crime Drama Romance Thriller
7936	102 Dalmatians (2000)	2.642857142857143	7	3.0603299893139178	Children Comedy
7934	Dinosaur (2000)	2.642857142857143	7	3.0603299893139178	Adventure Animation Children
7257	Dante's Peak (1997)	2.988095238095238	42	3.058665069523065	Action Thriller
7256	American Pie 2 (2001)	2.988095238095238	42	3.058665069523065	Comedy
7847	Big Hit, The (1998)	2.6875	8	3.0585018078195563	Action Comedy Crime
7846	Dead Man on Campus (1998)	2.6875	8	3.0585018078195563	Comedy
7849	Rush Hour 3 (2007)	2.6875	8	3.0585018078195563	Action Comedy Crime Thriller
7796	Cannonball Run, The (1981)	2.7222222222222223	9	3.0567811664130993	Action Comedy
7797	Dr. Dolittle 2 (2001)	2.7222222222222223	9	3.0567811664130993	Comedy
7798	Color of Night (1994)	2.7222222222222223	9	3.0567811664130993	Drama Thriller
5971	Home Alone (1990)	3.032258064516129	124	3.056580937302318	Children Comedy
7265	Road Trip (2000)	2.9722222222222223	36	3.056238682918776	Comedy
7288	Day After Tomorrow, The (2004)	2.9464285714285716	28	3.055293578453686	Action Adventure Drama Sci-Fi Thriller
7754	Brüno (Bruno) (2009)	2.75	10	3.0551588473727245	Comedy
7726	Medicine Man (1992)	2.75	10	3.0551588473727245	Adventure Romance
7779	Madonna: Truth or Dare (1991)	2.75	10	3.0551588473727245	Documentary Musical
7719	Blood Work (2002)	2.75	10	3.0551588473727245	Crime Drama Mystery Thriller
7782	Son in Law (1993)	2.75	10	3.0551588473727245	Comedy Drama Romance
7620	8 Heads in a Duffel Bag (1997)	2.772727272727273	11	3.0536266571679267	Comedy
9790	Amityville: A New Generation (1993)	1.5	2	3.052983691038717	Horror
9809	Lost Boys: The Tribe (2008)	1.5	2	3.052983691038717	Comedy Horror Thriller
9794	Hot to Trot (1988)	1.5	2	3.052983691038717	Comedy
9795	Amityville 1992: It's About Time (1992)	1.5	2	3.052983691038717	Horror
9797	Another Woman (1988)	1.5	2	3.052983691038717	Drama
9863	Step Up 2 the Streets (2008)	1.5	2	3.052983691038717	Drama Musical Romance
9813	Delirious (1991)	1.5	2	3.052983691038717	Comedy
9890	Paperboy, The (2012)	1.5	2	3.052983691038717	Thriller
9896	Jason X (2002)	1.5	2	3.052983691038717	Horror Sci-Fi Thriller
9815	Darkness (2002)	1.5	2	3.052983691038717	Horror Mystery
9904	Housekeeping (1987)	1.5	2	3.052983691038717	Comedy Drama
9906	Valentine (2001)	1.5	2	3.052983691038717	Horror Mystery
9907	Baby Boy (2001)	1.5	2	3.052983691038717	Crime Drama
9910	Bushwhacked (1995)	1.5	2	3.052983691038717	Adventure Comedy Crime Mystery
9914	Mr. Magoo (1997)	1.5	2	3.052983691038717	Comedy
9915	Carpool (1996)	1.5	2	3.052983691038717	Comedy Crime
9916	Undisputed (2002)	1.5	2	3.052983691038717	Drama
9924	Can't Stop the Music (1980)	1.5	2	3.052983691038717	Comedy Musical
9975	Polish Wedding (1998)	1.5	2	3.052983691038717	Comedy
9932	Without a Paddle: Nature's Calling (2009)	1.5	2	3.052983691038717	Adventure Comedy
9938	Love Liza (2002)	1.5	2	3.052983691038717	Drama
9939	Attack of the 50 Foot Woman (1958)	1.5	2	3.052983691038717	Comedy Sci-Fi
9968	Howling II: Your Sister Is a Werewolf (1985)	1.5	2	3.052983691038717	Horror
9949	Forsaken, The (2001)	1.5	2	3.052983691038717	Horror
9954	Porky's II: The Next Day (1983)	1.5	2	3.052983691038717	Comedy
9891	Class of Nuke 'Em High (1986)	1.5	2	3.052983691038717	Comedy Horror
9976	Twisted (2004)	1.5	2	3.052983691038717	Thriller
9875	Puppet Master 5: The Final Chapter (1994)	1.5	2	3.052983691038717	Horror Sci-Fi Thriller
9852	Leave It to Beaver (1997)	1.5	2	3.052983691038717	Comedy
9833	Eros (2004)	1.5	2	3.052983691038717	Drama
9816	Big Bad Mama (1974)	1.5	2	3.052983691038717	Action Comedy
9859	Bluebeard (Barbe Bleue) (2009)	1.5	2	3.052983691038717	Fantasy
9823	Stuart Saves His Family (1995)	1.5	2	3.052983691038717	Comedy
9820	Return of the Living Dead 3 (1993)	1.5	2	3.052983691038717	Horror Romance Sci-Fi
9858	Brainscan (1994)	1.5	2	3.052983691038717	Comedy Horror Sci-Fi Thriller
9821	Tomcats (2001)	1.5	2	3.052983691038717	Comedy
9854	H.O.T.S. (1979)	1.5	2	3.052983691038717	Comedy
9871	3 Ninjas: High Noon On Mega Mountain (1998)	1.5	2	3.052983691038717	Action Children Comedy
9822	Fatal Beauty (1987)	1.5	2	3.052983691038717	Action Comedy Crime Drama
7603	Windtalkers (2002)	2.7916666666666665	12	3.05217728805528	Action Drama War
7605	Godzilla (Gojira) (1954)	2.7916666666666665	12	3.05217728805528	Drama Horror Sci-Fi
7604	Cocoon: The Return (1988)	2.7916666666666665	12	3.05217728805528	Comedy Sci-Fi
5991	Santa Clause, The (1994)	3.007142857142857	70	3.0519006279794247	Comedy Drama Fantasy
7354	Sgt. Bilko (1996)	2.909090909090909	22	3.051714035277561	Comedy
9146	Home Fries (1998)	2.0	3	3.0510914163587635	Comedy Romance
9217	Casshern (2004)	2.0	3	3.0510914163587635	Action Drama Fantasy Sci-Fi
9214	Airport 1975 (1974)	2.0	3	3.0510914163587635	Action Drama Thriller
9185	Out to Sea (1997)	2.0	3	3.0510914163587635	Comedy
9188	Love Guru, The (2008)	2.0	3	3.0510914163587635	Comedy
9287	Ghoulies (1985)	2.0	3	3.0510914163587635	Horror
9278	Pokémon the Movie 2000 (2000)	2.0	3	3.0510914163587635	Animation Children
9142	Son of Frankenstein (1939)	2.0	3	3.0510914163587635	Horror
9666	Shanghai Surprise (1986)	2.0	3	3.0510914163587635	Adventure Crime Drama Romance
9173	Porky's Revenge (1985)	2.0	3	3.0510914163587635	Comedy
9246	Confessions of a Shopaholic (2009)	2.0	3	3.0510914163587635	Comedy Romance
9258	10 (1979)	2.0	3	3.0510914163587635	Comedy Romance
9332	Seed of Chucky (Child's Play 5) (2004)	2.0	3	3.0510914163587635	Comedy Horror
9625	I'll Be Home For Christmas (1998)	2.0	3	3.0510914163587635	Comedy Romance
9589	Communion (1989)	2.0	3	3.0510914163587635	Drama Sci-Fi Thriller
9586	Gleaming the Cube (1989)	2.0	3	3.0510914163587635	Action Drama Mystery
9638	National Security (2003)	2.0	3	3.0510914163587635	Action Comedy
9551	Spirit, The (2008)	2.0	3	3.0510914163587635	Action Comedy Fantasy Thriller
9572	Birth (2004)	2.0	3	3.0510914163587635	Drama Mystery
9620	Gloria (1999)	2.0	3	3.0510914163587635	Drama Thriller
9407	Children of the Corn II: The Final Sacrifice (1993)	2.0	3	3.0510914163587635	Horror
9433	Night Flier (1997)	2.0	3	3.0510914163587635	Horror
9532	Cheaper by the Dozen 2 (2005)	2.0	3	3.0510914163587635	Adventure Comedy
9438	Zathura (2005)	2.0	3	3.0510914163587635	Action Adventure Children Fantasy
7569	Deuce Bigalow: Male Gigolo (1999)	2.8076923076923075	13	3.0508042015275096	Comedy
7568	Mosquito Coast, The (1986)	2.8076923076923075	13	3.0508042015275096	Adventure Drama Thriller
7351	Red Planet (2000)	2.9130434782608696	23	3.050636659542612	Action Sci-Fi Thriller
7264	Austin Powers in Goldmember (2002)	2.977272727272727	44	3.0497182559137004	Comedy
7335	Bad Boys II (2003)	2.9166666666666665	24	3.049603258327456	Action Comedy Crime Thriller
7348	Police Academy (1984)	2.9166666666666665	24	3.049603258327456	Comedy Crime
7350	Universal Soldier (1992)	2.9166666666666665	24	3.049603258327456	Action Sci-Fi
7552	Summer of Sam (1999)	2.8214285714285716	14	3.0495015296934715	Drama
9023	McHale's Navy (1997)	2.25	4	3.0493296433808745	Comedy War
9005	Benchwarmers, The (2006)	2.25	4	3.0493296433808745	Comedy
9001	Dr. T and the Women (2000)	2.25	4	3.0493296433808745	Comedy Romance
9011	Time Code (2000)	2.25	4	3.0493296433808745	Comedy Drama
8992	What Happens in Vegas... (2008)	2.25	4	3.0493296433808745	Comedy Romance
8979	Road House (1989)	2.25	4	3.0493296433808745	Action Drama
8989	Funny Games U.S. (2007)	2.25	4	3.0493296433808745	Drama Thriller
8999	Open Water 2: Adrift (2006)	2.25	4	3.0493296433808745	Drama Thriller
8972	Love Jones (1997)	2.25	4	3.0493296433808745	Romance
8970	Above the Law (1988)	2.25	4	3.0493296433808745	Action Crime Drama
8944	RocketMan (a.k.a. Rocket Man) (1997)	2.25	4	3.0493296433808745	Children Comedy Romance Sci-Fi
9017	Dorian Gray (2009)	2.25	4	3.0493296433808745	Drama Horror Sci-Fi
7496	Shrek the Third (2007)	2.8333333333333335	15	3.048263991451134	Adventure Animation Children Comedy Fantasy
7484	Mouse Hunt (1997)	2.8333333333333335	15	3.048263991451134	Children Comedy
7495	Empire Records (1995)	2.8333333333333335	15	3.048263991451134	Comedy Drama
6699	Crocodile Dundee (1986)	3.0	67	3.048158257152667	Adventure Comedy
7278	Hackers (1995)	2.9583333333333335	36	3.048041961607301	Action Adventure Crime Thriller
8837	Green Card (1990)	2.4	5	3.0476853219348454	Comedy Drama Romance
8828	Surviving the Game (1994)	2.4	5	3.0476853219348454	Action Adventure Thriller
8830	9 1/2 Weeks (Nine 1/2 Weeks) (1986)	2.4	5	3.0476853219348454	Drama Romance
8833	Mrs. Winterbourne (1996)	2.4	5	3.0476853219348454	Comedy Romance
8834	Devil's Rejects, The (2005)	2.4	5	3.0476853219348454	Action Crime Horror
8835	Masters of the Universe (1987)	2.4	5	3.0476853219348454	Action Adventure Fantasy Sci-Fi
7330	Running Man, The (1987)	2.923076923076923	26	3.047658032510693	Action Sci-Fi
7473	Fan, The (1996)	2.84375	16	3.0470868209279356	Drama Thriller
8391	American Pie Presents: Band Camp (American Pie 4: Band Camp) (2005)	2.5	6	3.0461470857433985	Comedy
8189	Teenage Mutant Ninja Turtles III (1993)	2.5	6	3.0461470857433985	Action Adventure Children Comedy Fantasy
8191	Teen Wolf (1985)	2.5	6	3.0461470857433985	Comedy Fantasy
8328	Jaws 3-D (1983)	2.5	6	3.0461470857433985	Action Horror
8645	Herbie Rides Again (1974)	2.5	6	3.0461470857433985	Adventure Children Comedy
8703	Another 48 Hrs. (1990)	2.5	6	3.0461470857433985	Action Comedy Crime Drama Thriller
8464	What a Girl Wants (2003)	2.5	6	3.0461470857433985	Comedy Drama Romance
8261	Family Stone, The (2005)	2.5	6	3.0461470857433985	Comedy Drama Romance
8332	Identity Thief (2013)	2.5	6	3.0461470857433985	Comedy Crime
7466	Terminal Velocity (1994)	2.8529411764705883	17	3.0459657061439374	Action Mystery Thriller
7467	Look Who's Talking (1989)	2.8529411764705883	17	3.0459657061439374	Comedy Romance
7274	Ghostbusters II (1989)	2.9625	40	3.045085533200698	Comedy Fantasy Sci-Fi
7454	Night at the Roxbury, A (1998)	2.861111111111111	18	3.0448967362336132	Comedy
8040	I Spy (2002)	2.5714285714285716	7	3.0447049893139178	Action Adventure Comedy Crime
8039	Idle Hands (1999)	2.5714285714285716	7	3.0447049893139178	Comedy Horror
8042	Paranormal Activity 2 (2010)	2.5714285714285716	7	3.0447049893139178	Horror IMAX
8038	Lake House, The (2006)	2.5714285714285716	7	3.0447049893139178	Drama Fantasy Romance
8044	Green Hornet, The (2011)	2.5714285714285716	7	3.0447049893139178	Action Comedy Crime Fantasy Thriller IMAX
8037	Happening, The (2008)	2.5714285714285716	7	3.0447049893139178	Drama Sci-Fi Thriller
8041	Observe and Report (2009)	2.5714285714285716	7	3.0447049893139178	Action Comedy
8036	Omen, The (2006)	2.5714285714285716	7	3.0447049893139178	Horror Thriller
7253	Charlie's Angels (2000)	2.992063492063492	63	3.0446654506596067	Action Comedy
7974	Hostage (2005)	2.625	8	3.043350292668041	Action Crime Drama Thriller
7971	You, Me and Dupree (2006)	2.625	8	3.043350292668041	Comedy
7960	Diary of the Dead (2007)	2.625	8	3.043350292668041	Horror Sci-Fi
7964	Musketeer, The (2001)	2.625	8	3.043350292668041	Action Adventure Drama Romance
7951	Saw IV (2007)	2.625	8	3.043350292668041	Crime Horror Thriller
7957	Texas Chainsaw Massacre, The (1974)	2.625	8	3.043350292668041	Horror
7972	Scarlet Letter, The (1995)	2.625	8	3.043350292668041	Drama Romance
7270	Big Daddy (1999)	2.965909090909091	44	3.0424718791021066	Comedy
7865	Jade (1995)	2.6666666666666665	9	3.042075284060158	Thriller
7901	Runaway (1984)	2.6666666666666665	9	3.042075284060158	Sci-Fi Thriller
7893	Conan the Destroyer (1984)	2.6666666666666665	9	3.042075284060158	Action Adventure Fantasy
7924	Captain Corelli's Mandolin (2001)	2.6666666666666665	9	3.042075284060158	Drama Romance War
7879	Happy Feet (2006)	2.6666666666666665	9	3.042075284060158	Adventure Animation Children Comedy IMAX
7912	40 Days and 40 Nights (2002)	2.6666666666666665	9	3.042075284060158	Comedy Romance
7412	Stuart Little (1999)	2.880952380952381	21	3.041968688218377	Children Comedy Fantasy
7299	Faculty, The (1998)	2.9393939393939394	33	3.0419062010007822	Horror Sci-Fi
7406	Paper, The (1994)	2.8863636363636362	22	3.0410757374052206	Comedy Drama
7835	Soapdish (1991)	2.7	10	3.0408731330870102	Comedy
7297	Tank Girl (1995)	2.9444444444444446	36	3.0398452402958256	Action Comedy Sci-Fi
7793	Exit to Eden (1994)	2.727272727272727	11	3.039737768279038	Comedy
7791	Halloween: The Curse of Michael Myers (Halloween 6: The Curse of Michael Myers) (1995)	2.727272727272727	11	3.039737768279038	Horror Thriller
7792	Skulls, The (2000)	2.727272727272727	11	3.039737768279038	Thriller
7698	Number 23, The (2007)	2.75	12	3.0386637745417664	Drama Mystery Thriller
7674	Fright Night (1985)	2.75	12	3.0386637745417664	Comedy Horror Thriller
7766	Mr. Deeds (2002)	2.75	12	3.0386637745417664	Comedy Romance
7621	Aeon Flux (2005)	2.769230769230769	13	3.0376463067906676	Action Sci-Fi
7355	Rocky IV (1985)	2.9074074074074074	27	3.0371261472701034	Action Drama
7607	Boys on the Side (1995)	2.7857142857142856	14	3.0366810168729583	Comedy Drama
7608	One, The (2001)	2.7857142857142856	14	3.0366810168729583	Action Sci-Fi Thriller
7281	Pearl Harbor (2001)	2.9555555555555557	45	3.03472228082922	Action Drama Romance War
10001	Kuffs (1992)	1.25	2	3.0344651725201985	Action Comedy Crime
10004	Welcome Home, Roscoe Jenkins (2008)	1.25	2	3.0344651725201985	Comedy
10005	Gangster No. 1 (2000)	1.25	2	3.0344651725201985	Action Crime Thriller
10006	Hellraiser III: Hell on Earth (1992)	1.25	2	3.0344651725201985	Horror
10000	3 Ninjas Kick Back (1994)	1.25	2	3.0344651725201985	Action Children Comedy
10007	Jungle Book 2, The (2003)	1.25	2	3.0344651725201985	Animation Children
10008	Willard (2003)	1.25	2	3.0344651725201985	Drama Horror Thriller
10009	Santa Claus Conquers the Martians (1964)	1.25	2	3.0344651725201985	Fantasy Sci-Fi
9999	And God Created Woman (1988)	1.25	2	3.0344651725201985	Comedy Drama Romance
9997	Sleuth (2007)	1.25	2	3.0344651725201985	Drama Mystery Thriller
9995	Faces of Death 3 (1985)	1.25	2	3.0344651725201985	Documentary Horror
9994	Suspect Zero (2004)	1.25	2	3.0344651725201985	Crime Thriller
9993	Faces of Death 2 (1981)	1.25	2	3.0344651725201985	Documentary Horror
10002	13 Ghosts (1960)	1.25	2	3.0344651725201985	Horror
7510	Forever Young (1992)	2.8333333333333335	18	3.033268829256869	Drama Romance Sci-Fi
7525	Another Stakeout (1993)	2.8333333333333335	18	3.033268829256869	Comedy Thriller
9696	Race to Witch Mountain (2009)	1.8333333333333333	3	3.0332342735016207	Adventure Children Fantasy Sci-Fi Thriller
9697	Carnosaur 2 (1995)	1.8333333333333333	3	3.0332342735016207	Horror Sci-Fi
9698	Maximum Overdrive (1986)	1.8333333333333333	3	3.0332342735016207	Horror
9699	House of Wax (2005)	1.8333333333333333	3	3.0332342735016207	Horror Thriller
9709	Medallion, The (2003)	1.8333333333333333	3	3.0332342735016207	Action Comedy Crime Fantasy
9701	Addams Family Reunion (1998)	1.8333333333333333	3	3.0332342735016207	Children Comedy Fantasy
9702	King and I, The (1999)	1.8333333333333333	3	3.0332342735016207	Animation Children
9707	Hellraiser: Bloodline (1996)	1.8333333333333333	3	3.0332342735016207	Action Horror Sci-Fi
9703	Incredible Burt Wonderstone, The (2013)	1.8333333333333333	3	3.0332342735016207	Comedy
9704	Severance (2006)	1.8333333333333333	3	3.0332342735016207	Comedy Horror Thriller
9706	Arthur 2: On the Rocks (1988)	1.8333333333333333	3	3.0332342735016207	Comedy Romance
9705	Big Bird Cage, The (1972)	1.8333333333333333	3	3.0332342735016207	Action
9109	Punisher, The (1989)	2.125	4	3.03208826407053	Action
9092	Eye of the Beholder (1999)	2.125	4	3.03208826407053	Thriller
9103	Rape Me (Baise-moi) (2000)	2.125	4	3.03208826407053	Crime Drama Thriller
9099	Eragon (2006)	2.125	4	3.03208826407053	Action Adventure Fantasy
9110	Around the World in 80 Days (2004)	2.125	4	3.03208826407053	Adventure Children Comedy
9098	Dying Young (1991)	2.125	4	3.03208826407053	Drama Romance
9093	Texas Chainsaw Massacre 2, The (1986)	2.125	4	3.03208826407053	Horror
9096	Baby's Day Out (1994)	2.125	4	3.03208826407053	Comedy
9095	Hostel: Part II (2007)	2.125	4	3.03208826407053	Crime Horror Thriller
9102	Simply Irresistible (1999)	2.125	4	3.03208826407053	Comedy Romance
9094	Heaven's Prisoners (1996)	2.125	4	3.03208826407053	Crime Thriller
9104	300: Rise of an Empire (2014)	2.125	4	3.03208826407053	Action Drama War IMAX
